"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"0500000US36003","Allegany County, New York","3229","246","124","41","357","76","443","95","240","88","350","89","202","76","165","53","199","68","748","143","401","76",
"0500000US36005","Bronx County, New York","420500","2706","15253","1104","28166","1762","37795","1905","40036","2078","39398","1675","38276","2276","26369","1563","37057","2147","137802","3393","20348","1325",
"0500000US36007","Broome County, New York","28591","917","1383","252","2780","480","2739","364","2960","469","2564","361","2138","342","1440","333","2684","527","7595","587","2308","403",
"0500000US36009","Cattaraugus County, New York","8271","417","457","132","886","174","1012","209","846","175","863","196","721","181","474","123","692","182","1471","198","849","151",
"0500000US36011","Cayuga County, New York","9267","537","376","144","837","197","1172","254","1074","268","857","197","755","248","391","178","1150","342","1850","359","805","178",
"0500000US36013","Chautauqua County, New York","16514","659","708","203","1643","367","1922","331","1487","260","1467","284","1423","279","828","219","1303","250","4358","400","1375","242",
"0500000US36015","Chemung County, New York","10978","643","371","128","818","205","1180","257","1470","268","1151","254","1045","218","605","236","783","219","2958","468","597","175",
"0500000US36017","Chenango County, New York","4716","373","182","83","437","121","799","192","525","124","592","143","313","96","256","81","455","151","722","159","435","119",
"0500000US36019","Clinton County, New York","10109","638","520","168","908","205","958","236","1608","377","1079","228","769","175","325","112","608","149","2475","365","859","237",
"0500000US36021","Columbia County, New York","6432","538","387","129","656","194","628","170","592","177","496","145","388","143","272","110","416","131","1753","302","844","208",
"0500000US36023","Cortland County, New York","6301","388","238","112","801","200","632","182","739","177","732","189","463","174","265","104","411","155","1517","245","503","157",
"0500000US36025","Delaware County, New York","4290","344","338","161","364","101","424","118","456","122","488","140","213","66","316","129","215","91","948","187","528","140",
"0500000US36027","Dutchess County, New York","35542","1002","1230","317","2333","442","4073","537","4148","587","4162","582","3146","375","2152","423","3196","566","9056","500","2046","419",
"0500000US36029","Erie County, New York","141567","2510","6675","901","13977","1084","16805","1072","15470","1027","14136","964","10590","1111","8401","843","10638","769","36107","1638","8768","670",
"0500000US36031","Essex County, New York","3621","332","237","79","271","109","330","103","260","77","575","203","231","79","166","75","431","176","710","171","410","114",
"0500000US36033","Franklin County, New York","5510","423","365","150","422","120","561","190","764","177","563","155","524","183","291","133","269","97","1082","261","669","139",
"0500000US36035","Fulton County, New York","6838","483","267","118","737","185","899","194","750","215","643","158","630","206","318","122","593","192","1316","227","685","227",
"0500000US36037","Genesee County, New York","6497","491","418","190","470","120","998","252","757","199","663","163","549","185","339","120","527","193","1332","265","444","126",
"0500000US36039","Greene County, New York","4314","468","307","139","366","140","559","157","358","121","480","167","393","119","233","96","295","125","966","262","357","128",
"0500000US36041","Hamilton County, New York","260","66","14","14","30","19","39","27","15","11","15","12","13","12","8","7","10","10","51","36","65","22",
"0500000US36043","Herkimer County, New York","5920","465","404","131","710","169","736","153","726","211","637","207","450","146","281","129","236","90","1145","277","595","136",
"0500000US36045","Jefferson County, New York","20976","863","747","188","1616","321","2308","407","2728","414","3286","473","1864","331","1247","296","1974","401","4037","591","1169","224",
"0500000US36047","Kings County, New York","695452","4256","34132","1575","59852","1905","77805","2065","76778","2377","70499","2178","59734","2045","43044","2100","54936","2066","185901","3300","32771","1625",
"0500000US36049","Lewis County, New York","2052","187","144","65","302","105","187","63","234","79","132","74","140","72","100","52","125","57","398","102","290","91",
"0500000US36051","Livingston County, New York","5525","369","227","102","448","110","589","167","683","171","445","155","513","168","360","130","447","138","1375","220","438","141",
"0500000US36053","Madison County, New York","5612","431","264","124","701","197","527","140","732","202","680","213","363","140","310","121","335","102","1159","251","541","144",
"0500000US36055","Monroe County, New York","114395","1894","4180","523","9264","741","13446","904","12391","932","13475","1015","9982","706","6840","714","9630","952","30488","1343","4699","525",
"0500000US36057","Montgomery County, New York","5917","364","256","90","399","102","724","170","573","131","627","183","552","174","314","119","588","160","1380","239","504","129",
"0500000US36059","Nassau County, New York","82750","2178","3208","452","5860","722","8587","772","8850","798","8241","848","6469","715","5181","662","7135","646","23246","1536","5973","823",
"0500000US36061","New York County, New York","584680","4926","50162","2272","56911","2247","68668","2996","64696","2927","57709","2774","51775","2159","31772","1874","41742","2324","135464","4238","25781","2041",
"0500000US36063","Niagara County, New York","26432","952","1693","323","2609","468","3163","490","2419","332","2877","431","2046","295","1437","344","2014","386","6059","578","2115","346",
"0500000US36065","Oneida County, New York","29786","1024","1596","307","3052","410","4210","534","3245","431","2824","370","2373","393","1571","326","1979","345","6701","645","2235","374",
"0500000US36067","Onondaga County, New York","66886","1322","2982","341","6576","679","8215","614","6638","668","7379","726","4863","605","4169","499","4603","553","17437","886","4024","547",
"0500000US36069","Ontario County, New York","12947","785","590","175","1233","250","1605","274","1862","298","1398","259","1187","386","758","190","1006","274","2550","343","758","200",
"0500000US36071","Orange County, New York","43223","1515","1394","309","2710","494","4288","519","5262","600","4179","562","3693","541","2691","463","3898","586","12516","1033","2592","436",
"0500000US36073","Orleans County, New York","3853","335","138","81","476","143","369","136","634","204","401","127","135","68","76","42","176","93","1145","267","303","116",
"0500000US36075","Oswego County, New York","12509","591","641","199","1302","292","891","157","1095","244","1619","287","1016","215","604","175","1013","213","3070","385","1258","305",
"0500000US36077","Otsego County, New York","5771","401","301","104","552","180","1004","268","596","196","551","129","362","99","238","137","549","182","1196","224","422","102",
"0500000US36079","Putnam County, New York","5604","453","287","172","438","159","680","190","622","205","323","124","389","110","404","147","481","188","1399","252","581","174",
"0500000US36081","Queens County, New York","447709","3977","18320","1323","36569","1652","49093","1879","52797","1932","45238","1922","38984","1804","31153","1441","36249","1585","115382","3477","23924","1272",
"0500000US36083","Rensselaer County, New York","24581","852","874","239","2602","439","3491","437","2883","439","2832","427","1820","302","1591","334","2360","466","4851","461","1277","297",
"0500000US36085","Richmond County, New York","53338","1831","2559","507","5101","800","6188","849","4275","515","4365","605","4488","691","3444","579","3787","542","14604","1038","4527","661",
"0500000US36087","Rockland County, New York","32544","1027","1366","328","2082","420","2896","455","3355","563","2861","476","2882","520","2062","441","2552","455","10534","932","1954","305",
"0500000US36089","St. Lawrence County, New York","11878","657","654","194","1038","265","1269","291","1155","285","1439","343","813","256","443","132","926","276","2981","495","1160","233",
"0500000US36091","Saratoga County, New York","27500","1138","1313","331","3117","510","4451","602","3805","575","3317","486","1933","353","1452","226","1655","357","5171","623","1286","362",
"0500000US36093","Schenectady County, New York","23084","911","778","198","2146","462","2671","536","2891","405","2546","414","1928","332","998","207","1680","359","6320","686","1126","315",
"0500000US36095","Schoharie County, New York","2773","215","215","89","285","88","388","113","273","100","341","93","207","80","123","61","168","70","413","101","360","112",
"0500000US36097","Schuyler County, New York","1722","228","110","87","135","68","246","83","182","95","176","77","117","44","95","55","68","36","334","86","259","117",
"0500000US36099","Seneca County, New York","3740","361","87","46","519","202","406","119","447","151","358","121","188","74","269","97","232","85","950","229","284","102",
"0500000US36101","Steuben County, New York","10685","601","602","121","1309","252","1230","218","1189","251","1219","249","1050","204","511","174","607","125","1967","248","1001","199",
"0500000US36103","Suffolk County, New York","92917","2370","3463","656","5218","568","9105","785","8745","1031","9240","724","8569","828","5939","708","7363","666","28383","1479","6892","820",
"0500000US36105","Sullivan County, New York","9235","619","521","178","729","167","1063","273","1217","310","868","260","953","266","572","182","401","164","2191","343","720","203",
"0500000US36107","Tioga County, New York","4491","371","127","78","533","176","672","159","469","141","337","111","294","122","241","111","448","166","1043","241","327","143",
"0500000US36109","Tompkins County, New York","19656","594","578","236","1246","291","1724","340","1740","301","2060","421","1433","316","1113","236","1345","248","6710","572","1707","376",
"0500000US36111","Ulster County, New York","22290","1019","850","356","1467","276","2190","430","2008","354","2480","393","1693","317","1682","446","1507","389","6267","745","2146","397",
"0500000US36113","Warren County, New York","8746","655","374","158","855","220","1061","239","1206","309","792","225","1034","270","547","167","548","172","1800","241","529","198",
"0500000US36115","Washington County, New York","6319","526","164","96","631","200","984","253","752","202","697","156","526","204","215","93","527","163","1401","355","422","151",
"0500000US36117","Wayne County, New York","7640","544","345","120","574","126","849","227","1096","281","798","214","604","171","533","163","615","184","1550","315","676","173",
"0500000US36119","Westchester County, New York","138736","2413","6922","877","9857","788","14834","1073","14836","1085","14393","1304","12213","1185","8499","910","11494","856","37528","1696","8160","786",
"0500000US36121","Wyoming County, New York","3695","367","168","75","478","148","567","195","257","133","332","99","394","136","197","74","315","167","463","145","524","188",
"0500000US36123","Yates County, New York","2020","289","48","38","259","92","340","170","199","72","194","83","299","128","53","31","75","41","322","120","231","88",
"0500000US37001","Alamance County, North Carolina","22883","863","960","287","2151","400","3201","588","2646","386","2501","434","1699","337","1220","329","2189","506","4787","490","1529","326",
"0500000US37003","Alexander County, North Carolina","2581","390","184","115","473","207","386","168","201","116","165","104","150","99","130","81","142","82","481","210","269","120",
"0500000US37005","Alleghany County, North Carolina","962","216","16","19","55","30","76","50","52","31","230","141","59","40","47","42","11","10","194","114","222","114",
"0500000US37007","Anson County, North Carolina","2694","365","136","70","280","113","229","115","205","110","324","160","135","85","50","50","232","103","542","179","561","199",
"0500000US37009","Ashe County, North Carolina","2392","365","115","73","212","114","107","55","217","103","314","125","154","75","88","59","196","148","281","115","708","220",
"0500000US37011","Avery County, North Carolina","1390","224","113","74","101","50","132","84","188","89","111","64","95","55","95","54","64","46","196","91","295","111",
"0500000US37013","Beaufort County, North Carolina","5544","395","274","141","377","135","496","148","527","203","651","215","513","240","471","189","285","111","1163","279","787","202",
"0500000US37015","Bertie County, North Carolina","1751","333","83","60","194","101","119","82","136","117","148","93","58","50","163","128","62","38","408","197","380","163",
"0500000US37017","Bladen County, North Carolina","3453","454","90","78","316","134","321","133","259","142","277","132","153","103","202","128","155","107","679","206","1001","262",
"0500000US37019","Brunswick County, North Carolina","9907","755","288","135","792","218","1362","335","917","219","941","285","590","180","600","203","634","213","2379","428","1404","297",
"0500000US37021","Buncombe County, North Carolina","36645","1421","1829","396","1907","318","3348","526","4379","570","4251","591","3882","568","2909","516","3718","553","7505","824","2917","535",
"0500000US37023","Burke County, North Carolina","8409","620","320","134","987","261","776","229","1271","367","808","232","421","132","426","189","573","239","1394","313","1433","284",
"0500000US37025","Cabarrus County, North Carolina","20767","1095","593","230","1354","333","2855","496","2827","457","2281","444","1756","428","2055","522","1686","438","4162","716","1198","283",
"0500000US37027","Caldwell County, North Carolina","8173","653","426","178","1038","267","1080","269","903","340","784","222","561","189","423","150","555","207","1345","333","1058","295",
"0500000US37029","Camden County, North Carolina","617","211","26","28","33","49","81","86","173","151","37","42","35","58","59","59","0","21","92","78","81","83",
"0500000US37031","Carteret County, North Carolina","8240","538","270","138","952","191","627","140","966","219","430","113","601","180","730","221","989","270","1496","236","1179","314",
"0500000US37033","Caswell County, North Carolina","2081","364","89","65","280","140","92","70","260","137","123","65","233","117","194","99","110","76","326","127","374","162",
"0500000US37035","Catawba County, North Carolina","18659","940","1113","239","2742","463","2709","471","2247","418","1790","357","1709","416","823","250","1387","332","2491","483","1648","296",
"0500000US37037","Chatham County, North Carolina","6282","595","182","90","714","230","1013","271","653","178","376","176","359","126","185","107","691","233","1345","386","764","211",
"0500000US37039","Cherokee County, North Carolina","2389","360","85","66","276","178","235","113","247","121","125","53","353","124","120","88","229","112","345","130","374","129",
"0500000US37041","Chowan County, North Carolina","2216","313","13","25","136","118","457","248","287","134","238","143","246","185","52","57","28","49","438","196","321","155",
"0500000US37043","Clay County, North Carolina","992","303","170","167","25","31","46","52","77","61","65","49","69","74","22","24","56","60","244","144","218","124",
"0500000US37045","Cleveland County, North Carolina","11086","760","707","219","968","318","1036","267","968","284","1002","285","998","269","640","250","1114","293","1988","399","1665","360",
"0500000US37047","Columbus County, North Carolina","5608","524","277","126","291","112","654","228","287","135","317","164","472","219","278","99","392","153","949","251","1691","358",
"0500000US37049","Craven County, North Carolina","13156","742","504","273","1273","276","1799","366","1411","306","1458","248","986","245","992","228","658","176","2947","437","1128","267",
"0500000US37051","Cumberland County, North Carolina","60025","1209","1645","318","4939","456","6802","666","7340","567","6417","574","4767","449","4121","434","5946","507","13796","782","4252","438",
"0500000US37053","Currituck County, North Carolina","1388","309","93","67","45","58","132","76","138","70","41","39","81","61","90","67","130","94","307","189","331","155",
"0500000US37055","Dare County, North Carolina","3568","511","170","102","291","156","430","187","427","147","274","146","198","127","376","214","335","152","822","229","245","117",
"0500000US37057","Davidson County, North Carolina","18579","951","721","234","1953","391","2393","438","1851","360","1966","402","1684","362","1925","468","1027","230","3152","482","1907","362",
"0500000US37059","Davie County, North Carolina","2912","375","272","126","221","115","306","133","241","107","199","104","205","103","78","54","232","95","544","199","614","197",
"0500000US37061","Duplin County, North Carolina","6212","640","452","224","691","212","491","212","680","241","692","182","640","190","312","170","279","119","1147","249","828","185",
"0500000US37063","Durham County, North Carolina","60436","1480","2096","410","4492","580","7304","931","9869","1110","7265","871","6597","880","3596","624","4516","725","12156","1075","2545","464",
"0500000US37065","Edgecombe County, North Carolina","7372","545","613","235","677","233","690","218","806","287","682","244","262","134","404","184","479","237","1746","409","1013","254",
"0500000US37067","Forsyth County, North Carolina","58296","1459","2273","367","4865","597","8130","781","7352","889","6447","627","4447","542","2799","457","4433","637","14112","1065","3438","517",
"0500000US37069","Franklin County, North Carolina","6032","594","273","135","605","204","617","182","497","163","720","244","490","192","235","114","306","153","1207","324","1082","371",
"0500000US37071","Gaston County, North Carolina","29808","979","1515","374","2208","368","3872","406","3583","493","3464","474","2471","384","1672","347","2531","524","6502","647","1990","337",
"0500000US37073","Gates County, North Carolina","843","188","15","23","116","91","180","127","109","86","13","20","25","37","25","28","0","21","100","72","260","100",
"0500000US37075","Graham County, North Carolina","638","146","32","43","72","56","37","32","92","71","15","9","88","56","27","30","22","23","67","55","186","76",
"0500000US37077","Granville County, North Carolina","5056","477","151","91","395","160","618","240","568","187","435","153","425","170","337","156","221","105","997","217","909","259",
"0500000US37079","Greene County, North Carolina","2238","323","54","62","388","189","139","66","292","111","125","58","224","108","134","92","101","70","510","138","271","96",
"0500000US37081","Guilford County, North Carolina","86123","1982","3338","645","8326","898","10508","1086","9612","1011","8649","1161","7321","758","5619","724","8912","1041","18459","1240","5379","775",
"0500000US37083","Halifax County, North Carolina","7351","452","168","78","520","206","1027","259","411","134","652","192","817","231","398","153","452","152","1857","327","1049","237",
"0500000US37085","Harnett County, North Carolina","15142","748","447","153","1881","332","2142","416","1721","332","1795","335","1070","242","592","184","1340","306","2770","400","1384","288",
"0500000US37087","Haywood County, North Carolina","6674","664","257","180","477","157","731","248","611","193","641","208","462","150","441","230","653","256","1413","371","988","253",
"0500000US37089","Henderson County, North Carolina","12662","704","433","160","1054","278","1854","370","1816","441","1203","307","1075","305","641","190","1155","302","2213","366","1218","297",
"0500000US37091","Hertford County, North Carolina","2891","248","85","41","266","100","329","131","166","60","240","85","233","75","159","70","346","134","740","153","327","115",
"0500000US37093","Hoke County, North Carolina","5560","419","166","84","303","114","564","177","697","239","756","322","432","144","265","125","553","183","1102","224","722","187",
"0500000US37095","Hyde County, North Carolina","584","242","0","14","40","57","16","27","0","14","55","59","67","94","17","31","0","14","204","146","185","138",
"0500000US37097","Iredell County, North Carolina","20476","847","1191","318","2199","439","2727","394","2377","491","2072","406","1397","314","1260","287","1786","473","3400","449","2067","382",
"0500000US37099","Jackson County, North Carolina","6731","651","523","184","449","159","670","235","640","212","551","263","565","229","80","53","367","152","1862","382","1024","323",
"0500000US37101","Johnston County, North Carolina","18556","1142","551","244","1850","430","2296","472","2382","536","1841","418","2034","406","958","285","1313","347","3463","697","1868","437",
"0500000US37103","Jones County, North Carolina","917","143","65","53","87","59","42","39","36","34","120","67","66","39","79","49","50","47","119","64","253","84",
"0500000US37105","Lee County, North Carolina","8344","648","390","212","1079","356","945","286","1211","293","675","218","636","231","266","109","785","234","1705","372","652","264",
"0500000US37107","Lenoir County, North Carolina","9333","725","737","238","849","286","807","225","1042","328","1112","279","599","197","630","222","774","222","1671","406","1112","250",
"0500000US37109","Lincoln County, North Carolina","7479","690","395","170","880","249","983","293","815","274","801","228","298","163","245","122","615","255","1810","428","637","220",
"0500000US37111","McDowell County, North Carolina","4833","503","412","141","562","186","543","165","826","317","388","174","298","117","184","103","303","135","549","203","768","202",
"0500000US37113","Macon County, North Carolina","4551","630","337","137","647","248","340","145","353","117","366","162","359","186","182","93","393","188","915","330","659","253",
"0500000US37115","Madison County, North Carolina","1959","343","91","52","156","82","145","85","203","120","116","64","116","75","57","47","76","41","431","171","568","232",
"0500000US37117","Martin County, North Carolina","3120","375","77","58","388","151","403","192","374","166","127","90","142","70","130","79","412","169","526","195","541","186",
"0500000US37119","Mecklenburg County, North Carolina","197065","3104","7245","683","17095","1070","25320","1445","26566","1298","23246","1593","18598","1342","13487","992","17466","1057","39741","1780","8301","881",
"0500000US37121","Mitchell County, North Carolina","1331","221","99","68","114","74","129","76","113","67","144","109","97","58","86","78","93","58","153","75","303","119",
"0500000US37123","Montgomery County, North Carolina","2687","337","215","154","163","91","487","210","273","127","312","187","64","53","73","50","169","105","369","128","562","187",
"0500000US37125","Moore County, North Carolina","9555","716","520","192","910","268","1349","327","1104","302","1033","300","885","259","512","185","660","283","1549","319","1033","338",
"0500000US37127","Nash County, North Carolina","13255","737","536","215","1062","290","2052","607","1705","332","1369","323","1335","308","934","282","819","290","2363","439","1080","288",
"0500000US37129","New Hanover County, North Carolina","40451","1434","1284","329","2912","591","3872","532","5081","776","4499","561","3706","571","2289","386","3777","731","10358","979","2673","735",
"0500000US37131","Northampton County, North Carolina","2103","277","154","84","175","68","145","78","172","90","170","83","146","66","121","69","95","43","407","112","518","153",
"0500000US37133","Onslow County, North Carolina","29164","1382","606","228","2643","594","2729","608","4610","761","3244","553","2777","605","1283","335","3024","911","6311","1031","1937","485",
"0500000US37135","Orange County, North Carolina","19595","746","419","143","1663","353","1659","398","2626","444","1928","330","1556","287","1256","288","1053","237","5901","618","1534","345",
"0500000US37137","Pamlico County, North Carolina","945","184","24","21","97","66","32","29","50","24","127","86","17","19","41","31","161","58","115","54","281","137",
"0500000US37139","Pasquotank County, North Carolina","5520","517","396","301","410","156","412","144","603","222","741","243","507","179","446","232","661","197","888","150","456","217",
"0500000US37141","Pender County, North Carolina","4115","481","334","182","220","104","373","189","534","197","386","153","207","156","307","168","254","108","1035","283","465","133",
"0500000US37143","Perquimans County, North Carolina","1303","254","86","74","116","82","158","102","142","95","55","48","104","80","50","49","156","105","228","111","208","94",
"0500000US37145","Person County, North Carolina","3612","467","119","114","435","188","384","149","204","125","226","131","308","171","60","66","396","144","1060","297","420","179",
"0500000US37147","Pitt County, North Carolina","35193","1075","2028","569","2741","497","4812","717","4128","487","3343","752","2762","542","1835","454","2391","509","8675","894","2478","487",
"0500000US37149","Polk County, North Carolina","2004","256","65","45","149","77","292","97","217","101","119","62","122","51","66","54","141","59","293","107","540","199",
"0500000US37151","Randolph County, North Carolina","14657","777","510","164","1535","319","2331","536","1576","325","1327","299","895","277","1137","284","1220","361","2646","380","1480","292",
"0500000US37153","Richmond County, North Carolina","5776","529","211","113","775","290","483","205","351","174","347","132","362","174","202","149","310","126","1353","289","1382","331",
"0500000US37155","Robeson County, North Carolina","14628","553","697","161","1312","216","1487","243","1007","145","1468","210","1113","207","731","133","1011","169","2681","321","3121","324",
"0500000US37157","Rockingham County, North Carolina","11095","842","600","256","846","240","1105","344","1302","362","996","275","1347","403","539","192","724","208","1946","380","1690","389",
"0500000US37159","Rowan County, North Carolina","16562","1206","773","269","1617","379","2316","526","1763","468","1819","417","885","281","669","209","1020","225","3930","651","1770","333",
"0500000US37161","Rutherford County, North Carolina","7002","539","406","175","753","207","824","222","698","230","394","206","392","151","377","198","369","150","1658","353","1131","275",
"0500000US37163","Sampson County, North Carolina","5732","538","303","128","811","208","650","191","570","170","344","130","291","135","377","182","307","110","1232","256","847","209",
"0500000US37165","Scotland County, North Carolina","4915","311","191","91","520","142","586","194","414","122","344","117","246","91","264","97","294","94","1109","179","947","177",
"0500000US37167","Stanly County, North Carolina","5976","560","568","190","550","164","635","203","639","174","440","147","443","137","220","99","285","134","1138","239","1058","335",
"0500000US37169","Stokes County, North Carolina","4213","496","356","230","440","175","346","168","636","288","213","91","305","154","325","238","403","174","561","199","628","181",
"0500000US37171","Surry County, North Carolina","7885","653","592","234","667","144","990","209","723","197","895","254","646","173","284","129","709","243","1352","278","1027","215",
"0500000US37173","Swain County, North Carolina","1549","236","152","87","270","98","25","31","226","81","25","23","46","41","35","30","80","56","288","122","402","135",
"0500000US37175","Transylvania County, North Carolina","3426","463","149","92","213","92","358","203","342","139","495","203","203","110","114","63","146","97","885","280","521","170",
"0500000US37177","Tyrrell County, North Carolina","340","127","0","14","50","56","49","52","34","47","12","19","10","16","45","46","45","33","32","27","63","48",
"0500000US37179","Union County, North Carolina","14019","909","705","216","1481","359","1743","391","2210","465","1360","311","1047","275","713","228","1127","277","2346","420","1287","226",
"0500000US37181","Vance County, North Carolina","6605","541","419","213","418","162","664","243","925","307","357","150","674","250","415","177","466","137","1427","279","840","250",
"0500000US37183","Wake County, North Carolina","153555","2727","5572","654","14786","1237","20842","1319","20896","1272","16984","1410","14084","1244","10011","942","13220","1401","31218","1669","5942","640",
"0500000US37185","Warren County, North Carolina","2272","274","93","62","194","78","251","140","117","81","150","73","166","79","286","125","172","101","316","116","527","127",
"0500000US37187","Washington County, North Carolina","1537","243","62","49","217","127","47","40","65","60","52","50","141","110","55","57","59","67","400","162","439","227",
"0500000US37189","Watauga County, North Carolina","8272","590","137","71","380","145","664","223","768","222","590","190","529","219","355","137","553","201","3495","515","801","275",
"0500000US37191","Wayne County, North Carolina","18151","840","883","265","1898","384","2007","315","2026","414","1729","334","1804","355","941","261","1661","382","3420","439","1782","310",
"0500000US37193","Wilkes County, North Carolina","7357","650","376","178","658","214","999","269","546","234","526","175","503","191","672","245","528","234","1178","298","1371","297",
"0500000US37195","Wilson County, North Carolina","13081","753","495","194","1289","351","1477","294","1316","316","1792","396","541","189","1125","331","855","242","2948","411","1243","293",
"0500000US37197","Yadkin County, North Carolina","3505","433","233","119","261","99","364","141","304","114","271","113","753","280","144","84","244","100","538","177","393","112",
"0500000US37199","Yancey County, North Carolina","1697","247","86","53","322","135","184","93","119","63","88","49","63","44","83","59","102","49","215","88","435","159",
"0500000US38001","Adams County, North Dakota","263","60","9","9","50","32","28","20","59","29","3","4","18","15","4","6","15","18","55","39","22","19",
"0500000US38003","Barnes County, North Dakota","1249","182","77","47","188","120","134","74","167","75","121","61","51","35","60","58","90","59","213","98","148","50",
"0500000US38005","Benson County, North Dakota","528","61","66","29","64","28","59","25","20","16","36","19","12","13","4","5","10","15","60","31","197","43",
"0500000US38007","Billings County, North Dakota","83","35","9","10","29","24","4","6","7","9","0","10","5","8","0","10","3","4","1","2","25","16",
"0500000US38009","Bottineau County, North Dakota","501","84","79","40","67","31","56","34","80","42","51","28","7","7","31","34","15","16","65","34","50","23",
"0500000US38011","Bowman County, North Dakota","249","57","16","21","66","34","26","19","24","17","26","14","0","10","0","10","8","6","23","13","60","38",
"0500000US38013","Burke County, North Dakota","168","38","32","19","31","13","30","19","11","8","12","8","3","5","4","8","1","2","9","11","35","18",
"0500000US38015","Burleigh County, North Dakota","11399","688","564","182","1539","281","1914","363","1706","363","881","246","600","156","748","220","793","227","2134","485","520","166",
"0500000US38017","Cass County, North Dakota","37895","1170","1693","411","5392","782","6246","794","5007","684","3879","632","2790","549","1968","470","3220","591","6638","776","1062","288",
"0500000US38019","Cavalier County, North Dakota","262","75","13","12","23","17","14","14","22","24","20","24","13","14","5","8","62","41","38","39","52","33",
"0500000US38021","Dickey County, North Dakota","426","81","25","17","22","20","43","20","58","34","40","30","7","13","0","15","33","32","80","55","118","55",
"0500000US38023","Divide County, North Dakota","259","68","46","35","73","40","15","14","43","46","18","19","9","14","0","10","0","10","19","18","36","24",
"0500000US38025","Dunn County, North Dakota","430","63","26","14","98","43","54","40","10","8","59","32","3","6","23","23","14","12","21","16","122","40",
"0500000US38027","Eddy County, North Dakota","329","79","18","12","56","36","53","46","17","15","34","27","28","26","0","10","17","12","56","30","50","25",
"0500000US38029","Emmons County, North Dakota","289","72","28","19","13","11","21","15","14","8","22","16","50","29","30","23","3","4","25","16","83","48",
"0500000US38031","Foster County, North Dakota","324","77","28","25","44","30","35","34","14","13","21","16","16","13","34","30","33","23","40","38","59","35",
"0500000US38033","Golden Valley County, North Dakota","170","43","9","12","32","22","22","19","15","14","10","13","17","20","0","10","0","10","21","18","44","26",
"0500000US38035","Grand Forks County, North Dakota","15015","671","586","184","1702","298","2151","356","2034","344","1356","314","1041","279","1081","281","1272","370","3195","386","597","182",
"0500000US38037","Grant County, North Dakota","146","37","24","13","5","5","0","10","13","11","8","7","5","6","7","7","0","10","31","23","53","25",
"0500000US38039","Griggs County, North Dakota","168","43","7","8","40","20","24","14","5","7","2","3","15","20","8","7","7","7","7","8","53","23",
"0500000US38041","Hettinger County, North Dakota","236","50","7","7","42","27","23","17","37","28","24","17","3","4","0","10","11","13","39","21","50","22",
"0500000US38043","Kidder County, North Dakota","285","72","12","9","17","13","39","22","23","20","16","17","1","4","13","14","10","13","39","32","115","42",
"0500000US38045","LaMoure County, North Dakota","265","59","23","15","20","15","35","18","56","38","19","12","6","6","0","10","15","11","18","13","73","26",
"0500000US38047","Logan County, North Dakota","130","34","8","5","7","6","8","6","8","8","3","5","6","6","2","4","0","10","16","20","72","23",
"0500000US38049","McHenry County, North Dakota","419","76","38","22","54","35","74","31","29","31","10","9","10","9","11","11","15","11","31","24","147","51",
"0500000US38051","McIntosh County, North Dakota","263","52","48","23","29","25","32","20","11","8","16","17","15","11","6","6","16","13","19","16","71","28",
"0500000US38053","McKenzie County, North Dakota","2329","269","202","85","335","162","396","170","276","139","244","127","132","115","77","99","167","136","242","113","258","119",
"0500000US38055","McLean County, North Dakota","713","107","99","34","36","21","135","64","71","30","75","39","113","52","31","24","26","23","49","25","78","33",
"0500000US38057","Mercer County, North Dakota","573","146","77","65","75","53","54","38","41","39","61","47","9","10","57","60","45","49","116","58","38","25",
"0500000US38059","Morton County, North Dakota","3506","459","233","151","398","191","615","206","568","237","301","158","251","111","122","103","200","167","715","275","103","59",
"0500000US38061","Mountrail County, North Dakota","1394","160","267","76","218","68","115","57","145","88","126","69","53","37","34","26","92","44","111","42","233","87",
"0500000US38063","Nelson County, North Dakota","323","51","20","10","57","34","36","19","23","17","27","17","19","20","3","3","11","8","25","12","102","29",
"0500000US38065","Oliver County, North Dakota","88","34","2","4","5","6","0","10","1","3","0","10","14","15","0","10","0","10","9","7","57","34",
"0500000US38067","Pembina County, North Dakota","759","107","45","23","147","70","49","17","107","43","45","27","28","22","49","34","56","27","86","35","147","49",
"0500000US38069","Pierce County, North Dakota","335","83","47","33","18","19","30","27","27","23","19","18","0","10","35","33","12","20","102","58","45","28",
"0500000US38071","Ramsey County, North Dakota","1912","237","62","50","217","75","301","118","190","113","112","90","232","145","65","68","56","56","367","113","310","142",
"0500000US38073","Ransom County, North Dakota","601","98","50","30","111","58","63","28","92","57","35","19","14","13","13","18","5","6","130","53","88","45",
"0500000US38075","Renville County, North Dakota","141","30","14","11","23","17","12","8","10","10","18","13","7","8","16","14","6","10","9","6","26","13",
"0500000US38077","Richland County, North Dakota","2086","196","191","85","236","114","322","117","195","92","109","59","170","87","52","37","91","63","551","181","169","67",
"0500000US38079","Rolette County, North Dakota","1244","165","233","89","143","58","180","79","57","33","108","47","32","24","57","37","28","18","135","58","271","110",
