"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M",
"0500000US13197","Marion County, Georgia","736","161","72","41","66","45","133","67","52","53","57","36","21","27","35","49","24","21","99","81","177","78",
"0500000US13199","Meriwether County, Georgia","2537","326","47","31","293","136","138","74","215","115","277","112","182","104","151","133","246","126","514","152","474","152",
"0500000US13201","Miller County, Georgia","805","112","112","58","121","62","52","29","47","27","24","25","14","15","58","47","92","57","101","61","184","61",
"0500000US13205","Mitchell County, Georgia","3018","290","196","128","305","154","440","162","333","114","275","127","109","85","43","34","319","142","573","161","425","137",
"0500000US13207","Monroe County, Georgia","2035","330","58","47","157","109","206","104","235","95","204","163","104","75","151","93","214","107","267","117","439","152",
"0500000US13209","Montgomery County, Georgia","955","123","62","39","81","38","69","40","50","39","87","54","91","54","44","40","46","40","167","80","258","77",
"0500000US13211","Morgan County, Georgia","1858","247","169","103","222","144","333","155","140","84","115","68","91","61","105","106","66","55","266","106","351","146",
"0500000US13213","Murray County, Georgia","4370","460","316","150","742","220","609","211","396","176","465","156","420","137","175","117","319","150","551","147","377","118",
"0500000US13215","Muscogee County, Georgia","37823","1118","1083","213","3325","454","4659","520","4681","518","3970","465","2698","417","2549","396","3363","432","9493","663","2002","325",
"0500000US13217","Newton County, Georgia","11984","925","688","256","855","319","1353","357","1112","314","1347","474","829","265","713","271","984","255","3557","589","546","192",
"0500000US13219","Oconee County, Georgia","2291","308","64","75","132","70","284","108","463","170","264","113","74","59","118","70","386","186","277","123","229","110",
"0500000US13221","Oglethorpe County, Georgia","1289","200","47","40","68","55","97","55","220","109","129","70","167","98","80","57","12","13","244","129","225","86",
"0500000US13223","Paulding County, Georgia","12913","1013","326","173","1164","366","2002","428","1824","448","1143","368","1071","329","896","317","1275","381","2617","600","595","224",
"0500000US13225","Peach County, Georgia","3508","410","89","72","299","123","396","160","196","98","416","191","357","164","284","147","253","141","765","225","453","128",
"0500000US13227","Pickens County, Georgia","2860","373","165","83","344","166","448","150","327","153","265","134","179","122","248","121","137","94","461","165","286","126",
"0500000US13229","Pierce County, Georgia","1587","293","94","67","221","140","104","68","148","109","144","88","95","88","144","111","299","158","186","89","152","80",
"0500000US13231","Pike County, Georgia","985","185","93","67","75","48","194","88","71","36","134","75","52","35","41","42","65","44","105","49","155","76",
"0500000US13233","Polk County, Georgia","5326","490","305","148","540","223","678","231","368","170","487","190","509","226","367","180","268","101","1359","284","445","168",
"0500000US13235","Pulaski County, Georgia","1317","258","90","97","104","80","91","52","87","88","177","140","166","122","59","64","23","28","408","176","112","65",
"0500000US13237","Putnam County, Georgia","2054","319","88","76","177","116","225","129","229","118","195","109","150","112","198","145","35","41","542","189","215","97",
"0500000US13239","Quitman County, Georgia","251","83","11","18","28","28","12","21","19","13","25","19","0","13","0","13","16","24","80","50","60","31",
"0500000US13241","Rabun County, Georgia","1715","241","74","40","135","64","149","61","69","44","241","107","117","82","86","60","125","71","487","134","232","87",
"0500000US13243","Randolph County, Georgia","1093","199","66","66","22","26","178","135","163","96","42","36","80","69","74","82","37","47","154","80","277","137",
"0500000US13245","Richmond County, Georgia","33813","1204","1054","252","2099","328","3854","402","3799","483","2898","408","2498","426","1781","328","3734","514","9494","732","2602","330",
"0500000US13247","Rockdale County, Georgia","10454","706","458","172","556","222","2026","402","1223","330","917","312","805","267","799","242","925","256","2261","416","484","205",
"0500000US13249","Schley County, Georgia","531","105","22","18","33","27","37","36","28","27","31","20","52","35","18","22","17","19","138","44","155","68",
"0500000US13251","Screven County, Georgia","1352","189","54","31","184","96","101","62","66","40","83","52","78","66","89","58","99","59","193","77","405","118",
"0500000US13253","Seminole County, Georgia","1168","158","40","39","124","71","69","43","141","52","95","73","127","70","36","38","65","52","238","91","233","93",
"0500000US13255","Spalding County, Georgia","9132","508","165","84","905","243","867","269","1051","258","1367","322","789","279","417","149","884","264","2033","373","654","189",
"0500000US13257","Stephens County, Georgia","2882","382","276","141","228","134","208","112","346","178","224","115","208","114","87","63","527","209","473","143","305","135",
"0500000US13259","Stewart County, Georgia","481","134","16","18","25","34","53","52","30","22","46","42","54","51","24","22","17","12","114","61","102","62",
"0500000US13261","Sumter County, Georgia","5121","388","217","147","606","201","471","168","433","206","417","159","485","211","533","184","405","163","1020","268","534","163",
"0500000US13263","Talbot County, Georgia","590","114","16","18","15","19","133","71","60","43","40","30","36","37","16","14","52","34","66","32","156","73",
"0500000US13265","Taliaferro County, Georgia","184","40","3","6","9","9","35","24","26","20","11","11","14","15","9","8","11","13","34","21","32","19",
"0500000US13267","Tattnall County, Georgia","2707","309","275","133","324","131","289","118","278","117","186","89","108","57","117","73","117","65","250","131","763","226",
"0500000US13269","Taylor County, Georgia","1024","157","53","42","90","67","66","46","116","64","46","36","70","47","34","36","162","97","259","107","128","65",
"0500000US13271","Telfair County, Georgia","1541","243","36","29","89","60","166","134","157","125","237","142","73","81","63","66","142","102","295","142","283","110",
"0500000US13273","Terrell County, Georgia","1529","192","100","86","165","66","42","30","104","54","72","41","41","33","125","69","90","55","295","109","495","148",
"0500000US13275","Thomas County, Georgia","6821","596","288","159","471","140","505","183","840","243","539","160","356","149","551","193","673","249","1627","364","971","215",
"0500000US13277","Tift County, Georgia","6057","446","365","194","542","164","711","221","791","267","630","231","495","211","381","194","348","188","1171","296","623","217",
"0500000US13279","Toombs County, Georgia","3958","392","235","112","723","221","255","156","449","167","273","130","228","104","111","78","362","179","868","262","454","149",
"0500000US13281","Towns County, Georgia","1065","172","24","23","103","83","117","71","126","50","87","59","38","26","103","79","48","31","169","74","250","95",
"0500000US13283","Treutlen County, Georgia","824","171","51","50","195","84","108","82","26","27","53","74","21","23","4","9","34","31","146","70","186","82",
"0500000US13285","Troup County, Georgia","10624","531","293","133","961","301","984","206","998","254","1106","276","795","187","486","190","858","223","2942","421","1201","286",
"0500000US13287","Turner County, Georgia","978","191","117","81","80","62","50","61","92","69","72","80","21","27","5","9","17","29","277","139","247","103",
"0500000US13289","Twiggs County, Georgia","582","138","26","31","12","13","45","33","31","24","42","37","38","39","35","36","57","50","12","19","284","109",
"0500000US13291","Union County, Georgia","2219","274","132","111","126","73","187","78","198","108","193","80","100","61","128","97","164","116","469","147","522","147",
"0500000US13293","Upson County, Georgia","3293","326","181","99","105","59","321","134","359","132","293","128","246","116","150","94","199","93","692","209","747","210",
"0500000US13295","Walker County, Georgia","7315","557","184","87","680","216","818","265","943","283","559","194","752","256","249","145","729","271","1428","240","973","254",
"0500000US13297","Walton County, Georgia","8153","527","102","71","557","177","1181","253","840","245","789","243","536","142","687","206","802","244","2164","384","495","146",
"0500000US13299","Ware County, Georgia","5032","497","312","169","404","211","448","148","465","203","428","160","629","262","281","136","332","128","1265","265","468","159",
"0500000US13301","Warren County, Georgia","750","106","16","12","49","35","96","54","71","42","100","63","44","36","45","36","33","27","179","71","117","57",
"0500000US13303","Washington County, Georgia","2506","291","79","41","259","110","238","109","397","144","190","83","101","49","104","68","205","108","414","125","519","148",
"0500000US13305","Wayne County, Georgia","3795","388","234","120","550","195","555","225","587","206","269","120","238","125","217","122","182","110","447","159","516","158",
"0500000US13307","Webster County, Georgia","183","62","7","11","4","6","10","15","19","23","0","13","33","32","17","27","34","45","5","8","54","28",
"0500000US13309","Wheeler County, Georgia","684","123","50","46","29","25","11","15","77","48","17","23","30","32","29","37","75","59","106","65","260","102",
"0500000US13311","White County, Georgia","2823","407","150","154","141","82","285","135","511","224","336","172","113","87","150","104","344","152","516","233","277","104",
"0500000US13313","Whitfield County, Georgia","12623","687","707","225","1589","316","2072","337","1690","294","1437","407","913","232","594","191","875","276","1868","360","878","225",
"0500000US13315","Wilcox County, Georgia","615","110","12","9","76","43","74","39","30","28","27","20","25","14","30","27","23","20","94","46","224","67",
"0500000US13317","Wilkes County, Georgia","1295","155","21","21","152","72","118","65","71","38","70","49","104","58","80","51","121","81","244","133","314","92",
"0500000US13319","Wilkinson County, Georgia","789","105","31","23","90","37","50","31","28","21","26","23","37","29","42","31","85","53","126","53","274","76",
"0500000US13321","Worth County, Georgia","2766","295","164","95","450","203","202","113","242","124","172","102","181","113","296","168","202","109","592","206","265","111",
"0500000US15001","Hawaii County, Hawaii","22406","1047","1116","278","2187","340","2465","413","2011","348","2025","349","1242","222","1257","323","1893","369","5106","573","3104","427",
"0500000US15003","Honolulu County, Hawaii","137044","1823","4127","438","8072","587","13371","731","15027","814","15009","968","12093","629","9239","718","14430","820","37201","1229","8475","546",
"0500000US15005","Kalawao County, Hawaii","39","7","4","6","7","4","1","4","2","2","2","2","0","11","0","11","1","3","0","11","22","9",
"0500000US15007","Kauai County, Hawaii","8338","473","510","145","946","251","982","226","687","141","851","220","721","162","586","157","579","130","1480","211","996","181",
"0500000US15009","Maui County, Hawaii","21220","830","792","229","1625","363","2530","365","2405","375","2477","332","1674","304","1226","273","1753","287","4708","459","2030","313",
"0500000US16001","Ada County, Idaho","53208","1536","1867","373","4495","498","7470","820","6617","736","5816","653","3861","547","3225","450","5110","692","10887","864","3860","509",
"0500000US16003","Adams County, Idaho","346","68","3","4","53","25","39","21","32","23","48","33","33","32","23","20","19","19","39","25","57","31",
"0500000US16005","Bannock County, Idaho","10113","549","513","160","883","193","1268","200","1518","286","1062","188","618","167","606","149","700","197","2214","309","731","160",
"0500000US16007","Bear Lake County, Idaho","568","98","12","10","52","30","97","54","51","24","37","27","37","23","25","24","34","25","75","33","148","46",
"0500000US16009","Benewah County, Idaho","913","152","72","45","105","67","157","58","107","48","102","51","36","27","67","34","89","47","102","47","76","29",
"0500000US16011","Bingham County, Idaho","3479","385","361","167","420","141","352","133","403","167","501","170","282","136","80","61","252","129","447","169","381","128",
"0500000US16013","Blaine County, Idaho","2394","338","39","54","343","204","289","122","150","84","275","150","156","124","229","132","157","94","416","172","340","193",
"0500000US16015","Boise County, Idaho","550","126","26","26","52","46","60","33","69","39","88","65","40","27","15","21","24","20","98","64","78","41",
"0500000US16017","Bonner County, Idaho","4268","366","109","68","287","138","588","143","592","154","492","132","230","72","212","77","359","116","1003","262","396","126",
"0500000US16019","Bonneville County, Idaho","12079","612","465","137","1420","297","1812","302","1406","259","1035","247","966","242","764","214","1122","254","2525","331","564","189",
"0500000US16021","Boundary County, Idaho","1086","172","46","35","81","51","228","109","77","46","247","110","97","55","40","37","36","44","121","61","113","62",
"0500000US16023","Butte County, Idaho","171","46","14","13","18","17","15","16","27","20","15","13","27","18","0","12","10","11","17","13","28","18",
"0500000US16025","Camas County, Idaho","96","39","4","6","4","6","2","3","12","14","0","12","30","23","0","12","7","10","11","15","26","25",
"0500000US16027","Canyon County, Idaho","22204","1009","704","175","1924","383","2647","380","2859","424","2196","417","2305","522","1710","314","1661","326","3779","502","2419","411",
"0500000US16029","Caribou County, Idaho","525","119","72","41","66","33","31","34","69","45","22","23","3","5","31","43","56","36","35","31","140","69",
"0500000US16031","Cassia County, Idaho","2293","263","165","93","153","70","434","137","325","139","159","76","33","28","78","51","93","59","235","109","618","153",
"0500000US16033","Clark County, Idaho","109","43","21","18","0","12","12","11","6","5","0","12","0","12","10","17","6","7","6","8","48","30",
"0500000US16035","Clearwater County, Idaho","780","103","43","21","55","29","108","36","81","29","60","27","67","31","53","26","52","30","120","43","141","51",
"0500000US16037","Custer County, Idaho","379","99","11","13","27","22","28","28","21","15","82","56","14","20","17","17","23","25","67","48","89","43",
"0500000US16039","Elmore County, Idaho","4263","365","84","54","441","150","529","189","504","175","405","134","525","143","452","160","326","119","506","165","491","139",
"0500000US16041","Franklin County, Idaho","823","179","57","51","106","63","90","65","160","105","10","12","48","35","74","64","33","39","170","124","75","48",
"0500000US16043","Fremont County, Idaho","817","120","35","29","117","56","102","58","112","46","53","36","70","45","16","18","80","49","110","50","122","57",
"0500000US16045","Gem County, Idaho","1684","299","21","30","135","93","208","110","196","119","333","159","171","112","97","80","131","88","232","113","160","91",
"0500000US16047","Gooding County, Idaho","1615","251","95","65","311","132","110","61","153","85","272","138","96","56","83","67","92","72","183","97","220","94",
"0500000US16049","Idaho County, Idaho","1494","223","135","79","181","82","164","66","137","81","92","47","30","20","50","34","72","40","239","95","394","138",
"0500000US16051","Jefferson County, Idaho","1699","288","158","123","216","124","247","134","408","160","67","43","66","56","39","38","105","87","136","85","257","100",
"0500000US16053","Jerome County, Idaho","2814","258","209","103","346","147","366","128","195","95","287","128","197","92","247","124","225","106","352","115","390","131",
"0500000US16055","Kootenai County, Idaho","18443","816","550","216","1705","341","1958","392","2702","461","2175","412","1700","299","1424","300","1807","365","3578","478","844","232",
"0500000US16057","Latah County, Idaho","7044","408","216","92","518","153","1103","231","795","211","753","241","527","166","372","160","630","180","1783","294","347","120",
"0500000US16059","Lemhi County, Idaho","801","183","75","50","67","43","30","31","122","62","64","45","58","49","13","18","31","32","147","86","194","84",
"0500000US16061","Lewis County, Idaho","503","48","44","18","52","18","48","19","43","17","60","24","40","16","32","18","24","14","82","20","78","24",
"0500000US16063","Lincoln County, Idaho","548","72","24","16","69","36","40","22","88","47","20","13","54","39","10","11","14","10","67","38","162","53",
"0500000US16065","Madison County, Idaho","6103","439","219","94","312","122","459","164","469","137","347","137","396","157","619","202","772","258","2376","378","134","73",
"0500000US16067","Minidoka County, Idaho","1928","256","186","89","399","164","118","61","170","88","157","79","94","50","90","62","157","130","242","122","315","115",
"0500000US16069","Nez Perce County, Idaho","4453","400","243","111","432","107","599","185","381","122","437","157","409","117","313","145","274","130","1052","232","313","94",
"0500000US16071","Oneida County, Idaho","325","87","25","26","5","9","52","45","24","19","14","14","29","30","45","43","33","39","17","17","81","48",
"0500000US16073","Owyhee County, Idaho","1257","152","60","36","163","72","106","44","94","51","97","53","72","52","66","50","53","43","125","68","421","115",
"0500000US16075","Payette County, Idaho","2427","314","242","126","245","125","270","141","370","155","353","175","148","85","194","129","192","101","285","121","128","74",
"0500000US16077","Power County, Idaho","674","222","35","38","115","152","195","113","31","33","70","71","72","62","17","27","11","21","11","16","117","91",
"0500000US16079","Shoshone County, Idaho","1642","171","39","19","252","91","182","61","251","95","144","51","96","45","51","25","112","53","358","109","157","52",
"0500000US16081","Teton County, Idaho","825","185","29","29","90","58","107","83","111","84","70","57","153","102","13","18","45","42","95","66","112","112",
"0500000US16083","Twin Falls County, Idaho","9699","587","579","202","832","197","1107","249","1228","275","1032","288","629","170","791","253","687","254","1793","351","1021","243",
"0500000US16085","Valley County, Idaho","742","190","0","19","0","19","149","93","56","64","5","8","47","46","128","90","76","92","230","177","51","52",
"0500000US16087","Washington County, Idaho","1108","164","81","45","72","54","96","55","121","77","84","48","75","58","118","65","88","47","275","99","98","60",
"0500000US17001","Adams County, Illinois","7634","423","343","115","939","242","799","193","942","220","891","191","693","187","367","135","553","148","1490","262","617","142",
"0500000US17003","Alexander County, Illinois","566","96","56","37","65","35","63","38","87","60","65","36","38","26","7","9","16","14","84","55","85","40",
"0500000US17005","Bond County, Illinois","1521","321","125","93","136","84","267","203","126","91","112","78","56","41","176","99","100","69","264","124","159","76",
"0500000US17007","Boone County, Illinois","3529","420","205","119","314","170","461","158","477","160","390","133","479","177","248","117","218","125","526","170","211","120",
"0500000US17009","Brown County, Illinois","518","98","80","43","57","34","45","31","100","63","58","34","28","24","5","8","35","24","27","20","83","42",
"0500000US17011","Bureau County, Illinois","3204","234","198","71","441","94","477","123","401","98","220","76","247","85","127","52","230","87","487","114","376","70",
"0500000US17013","Calhoun County, Illinois","212","53","19","18","18","11","15","12","14","11","9","8","14","14","16","15","16","15","31","21","60","32",
"0500000US17015","Carroll County, Illinois","1522","175","137","66","140","50","206","59","195","72","169","80","73","38","40","32","151","93","191","72","220","69",
"0500000US17017","Cass County, Illinois","1281","154","121","52","157","66","208","73","170","75","99","50","98","49","104","52","82","38","117","50","125","49",
"0500000US17019","Champaign County, Illinois","38733","895","1132","261","2998","441","3878","441","4416","538","3370","484","3185","442","2136","372","2838","370","9963","642","4817","448",
"0500000US17021","Christian County, Illinois","3466","294","210","98","465","133","461","127","231","80","347","120","258","98","338","134","167","88","493","140","496","146",
"0500000US17023","Clark County, Illinois","1573","234","118","62","188","95","195","86","205","79","114","49","114","70","69","47","127","77","197","90","246","92",
"0500000US17025","Clay County, Illinois","1451","228","58","43","198","96","401","167","68","33","117","80","92","77","69","50","38","26","172","80","238","85",
"0500000US17027","Clinton County, Illinois","2921","311","277","86","250","77","511","169","384","131","174","68","223","92","102","51","249","127","494","132","257","78",
"0500000US17029","Coles County, Illinois","8061","525","370","166","839","175","956","183","1004","250","642","174","565","174","572","145","473","139","1926","327","714","215",
"0500000US17031","Cook County, Illinois","849524","6068","32797","1366","70420","1573","108837","3075","105881","1949","88950","2089","67130","1915","50240","1583","69946","2462","204825","3239","50498","1554",
"0500000US17033","Crawford County, Illinois","1712","246","128","61","180","69","196","81","212","86","116","71","101","53","87","48","130","60","400","159","162","65",
"0500000US17035","Cumberland County, Illinois","917","131","67","43","193","70","140","63","130","63","65","36","30","23","55","33","33","29","54","32","150","68",
"0500000US17037","DeKalb County, Illinois","16393","687","455","153","1534","312","2080","368","1911","306","1546","310","1399","299","1070","238","1227","324","4068","429","1103","280",
"0500000US17039","De Witt County, Illinois","1424","179","108","67","178","82","171","70","129","54","149","66","119","62","128","72","106","70","132","55","204","72",
"0500000US17041","Douglas County, Illinois","1980","211","112","50","259","94","186","78","287","97","131","67","124","77","63","49","246","107","337","107","235","73",
"0500000US17043","DuPage County, Illinois","91289","1615","3352","416","8787","676","12156","683","11770","775","10158","798","7430","576","5910","552","7507","634","19368","957","4851","482",
"0500000US17045","Edgar County, Illinois","1772","229","67","41","243","121","108","66","206","95","178","81","176","80","30","24","57","45","387","138","320","93",
"0500000US17047","Edwards County, Illinois","549","75","61","32","68","35","83","38","52","28","26","17","100","48","35","27","23","17","33","26","68","32",
"0500000US17049","Effingham County, Illinois","3415","286","220","96","411","115","600","166","494","143","346","120","288","114","178","87","106","50","418","132","354","120",
"0500000US17051","Fayette County, Illinois","1509","193","90","54","191","64","163","61","138","64","174","84","159","74","50","31","60","33","265","71","219","76",
"0500000US17053","Ford County, Illinois","1604","210","123","59","90","35","200","84","202","72","173","64","180","69","35","25","101","67","317","89","183","72",
"0500000US17055","Franklin County, Illinois","4185","316","260","77","428","122","378","90","382","108","416","114","279","95","332","105","339","100","708","155","663","130",
"0500000US17057","Fulton County, Illinois","3027","244","163","77","286","85","443","117","398","119","343","118","248","120","163","92","211","89","494","104","278","87",
"0500000US17059","Gallatin County, Illinois","526","91","32","30","59","36","76","33","39","25","25","18","80","37","10","9","48","32","56","34","101","46",
"0500000US17061","Greene County, Illinois","1111","126","87","40","143","49","118","42","64","28","83","39","97","40","73","35","120","59","109","48","217","61",
"0500000US17063","Grundy County, Illinois","5654","323","365","99","686","211","909","245","995","206","735","197","271","99","186","70","294","113","1023","213","190","62",
"0500000US17065","Hamilton County, Illinois","679","135","59","49","97","57","70","51","16","18","87","47","25","24","13","12","41","30","82","53","189","72",
"0500000US17067","Hancock County, Illinois","1379","151","178","60","231","72","126","42","121","49","95","35","62","26","95","61","107","58","140","53","224","62",
"0500000US17069","Hardin County, Illinois","246","53","9","12","27","19","6","8","38","28","25","15","23","17","14","15","4","5","16","14","84","33",
"0500000US17071","Henderson County, Illinois","530","82","59","30","46","30","47","28","42","23","54","25","100","50","32","31","31","20","36","23","83","39",
"0500000US17073","Henry County, Illinois","4240","345","264","85","535","146","571","148","502","144","417","125","138","75","352","129","409","132","574","167","478","123",
"0500000US17075","Iroquois County, Illinois","2802","243","157","71","264","84","407","88","298","83","279","125","193","83","166","66","199","68","526","116","313","78",
"0500000US17077","Jackson County, Illinois","11591","584","428","117","628","161","1148","202","1011","206","936","236","988","231","553","151","1104","236","3583","396","1212","219",
"0500000US17079","Jasper County, Illinois","784","148","49","36","86","64","78","46","69","50","60","45","62","56","43","32","27","27","179","80","131","73",
"0500000US17081","Jefferson County, Illinois","4009","315","175","63","419","114","483","146","551","138","337","108","341","110","299","87","298","101","744","151","362","77",
"0500000US17083","Jersey County, Illinois","1536","281","129","104","159","85","168","97","136","81","123","72","247","118","72","50","93","85","229","94","180","106",
"0500000US17085","Jo Daviess County, Illinois","2156","232","96","52","227","65","413","148","211","81","308","97","146","78","56","45","157","80","281","90","261","88",
"0500000US17087","Johnson County, Illinois","682","111","49","25","34","22","92","46","67","37","75","32","36","23","37","31","63","34","114","46","115","47",
"0500000US17089","Kane County, Illinois","46947","1480","1434","299","3529","511","5765","691","6047","532","5737","657","4088","461","3136","381","3892","528","11100","911","2219","355",
"0500000US17091","Kankakee County, Illinois","12724","573","547","115","1572","274","1365","215","1465","210","1074","219","1240","296","495","136","1101","215","3169","364","696","148",
"0500000US17093","Kendall County, Illinois","6685","766","94","85","575","239","802","266","899","363","1123","433","587","296","590","260","408","205","1482","454","125","62",
"0500000US17095","Knox County, Illinois","6883","432","393","113","598","122","706","139","695","140","594","159","563","162","495","136","464","112","1652","263","723","152",
"0500000US17097","Lake County, Illinois","66443","1388","2448","351","6161","614","8875","601","7829","679","7445","676","6495","668","4264","504","5533","540","13665","698","3728","416",
"0500000US17099","LaSalle County, Illinois","12716","529","603","150","1023","174","1904","284","1427","247","1323","243","1147","250","763","210","950","226","2497","328","1079","226",
"0500000US17101","Lawrence County, Illinois","1629","200","118","75","208","78","209","82","125","53","127","68","235","106","100","65","66","39","174","60","267","103",
"0500000US17103","Lee County, Illinois","3817","339","280","114","466","136","474","131","424","146","340","153","246","87","166","78","264","100","773","201","384","103",
"0500000US17105","Livingston County, Illinois","3890","274","181","86","384","75","547","122","513","135","374","114","211","85","257","95","228","96","881","148","314","98",
"0500000US17107","Logan County, Illinois","2943","254","300","86","419","136","479","126","377","108","298","104","220","95","120","53","135","65","434","119","161","70",
"0500000US17109","McDonough County, Illinois","3839","370","229","105","357","119","332","119","320","126","372","128","170","87","160","79","343","110","1078","221","478","185",
"0500000US17111","McHenry County, Illinois","23175","924","654","175","2079","350","2904","422","2876","372","3142","384","2034","325","1406","280","2061","316","4752","544","1267","281",
"0500000US17113","McLean County, Illinois","23294","776","1288","231","2737","420","2563","354","2920","408","2127","341","1279","230","1081","199","1334","265","5109","565","2856","411",
"0500000US17115","Macon County, Illinois","13873","649","612","143","1274","216","1496","276","1544","280","1506","307","1045","227","890","201","1006","180","3272","369","1228","239",
"0500000US17117","Macoupin County, Illinois","4391","340","263","107","554","133","382","99","361","98","365","124","340","115","323","134","295","110","1035","211","473","129",
"0500000US17119","Madison County, Illinois","30829","1156","1305","292","3063","456","3892","506","3053","428","3242","470","2494","369","1931","377","2579","387","7077","683","2193","347",
"0500000US17121","Marion County, Illinois","4216","305","249","75","457","111","412","118","476","116","384","97","410","112","161","71","318","113","723","154","626","127",
"0500000US17123","Marshall County, Illinois","887","106","76","31","109","47","139","53","61","23","82","42","45","22","39","28","94","48","123","45","119","39",
"0500000US17125","Mason County, Illinois","1324","163","85","42","161","83","174","82","217","100","96","43","79","45","32","27","127","56","214","65","139","52",
"0500000US17127","Massac County, Illinois","1427","181","90","54","82","55","170","69","153","81","116","61","164","78","75","63","89","57","342","120","146","62",
"0500000US17129","Menard County, Illinois","1137","155","57","36","210","96","125","51","71","36","101","49","54","34","58","27","50","27","201","62","210","68",
"0500000US17131","Mercer County, Illinois","1366","164","67","35","195","80","188","73","163","59","93","42","89","44","89","59","58","29","224","77","200","60",
"0500000US17133","Monroe County, Illinois","2252","270","93","62","302","123","341","136","183","80","133","69","163","114","203","107","249","117","512","161","73","46",
"0500000US17135","Montgomery County, Illinois","2723","317","164","67","347","134","387","118","202","66","160","61","167","62","102","71","246","95","397","127","551","185",
"0500000US17137","Morgan County, Illinois","4319","348","207","75","377","128","521","164","649","163","316","98","337","120","364","189","246","95","837","181","465","134",
"0500000US17139","Moultrie County, Illinois","1333","181","85","46","231","102","194","77","109","46","85","49","143","63","75","45","107","56","159","68","145","62",
"0500000US17141","Ogle County, Illinois","5631","425","450","170","665","185","709","181","737","184","594","168","437","141","313","102","286","107","824","167","616","179",
"0500000US17143","Peoria County, Illinois","25566","874","1369","301","2841","389","3187","359","2703","364","2524","340","1763","318","1104","188","1927","326","5890","499","2258","347",
"0500000US17145","Perry County, Illinois","2073","259","109","63","246","99","134","73","199","91","198","84","93","60","111","57","166","93","357","141","460","153",
"0500000US17147","Piatt County, Illinois","1172","160","59","36","115","60","228","110","82","42","119","58","100","68","58","65","67","47","221","84","123","53",
"0500000US17149","Pike County, Illinois","1352","166","72","33","142","51","150","58","147","46","191","69","176","74","31","21","107","50","131","53","205","64",
"0500000US17151","Pope County, Illinois","296","78","15","16","16","15","14","15","24","16","19","20","18","20","14","18","26","26","39","21","111","45",
"0500000US17153","Pulaski County, Illinois","495","81","24","15","48","34","36","24","26","17","51","28","21","17","17","14","23","24","135","49","114","40",
"0500000US17155","Putnam County, Illinois","470","92","23","16","62","33","58","22","40","19","50","27","42","24","6","7","37","18","62","32","90","39",
"0500000US17157","Randolph County, Illinois","3091","302","224","99","333","95","510","135","340","106","206","76","369","169","218","125","150","70","297","90","444","124",
"0500000US17159","Richland County, Illinois","1857","187","81","36","295","95","321","87","196","92","159","61","123","57","50","35","137","57","276","101","219","87",
"0500000US17161","Rock Island County, Illinois","19381","729","1492","324","1903","283","2618","392","2574","324","1844","322","1673","277","913","204","1261","239","3721","405","1382","252",
"0500000US17163","St. Clair County, Illinois","36236","1059","1173","275","2894","406","3948","388","4284","490","4231","490","2735","453","2318","415","3275","465","8468","724","2910","448",
"0500000US17165","Saline County, Illinois","2540","311","168","78","148","73","301","112","308","107","258","95","200","87","148","54","221","89","459","116","329","114",
"0500000US17167","Sangamon County, Illinois","26038","917","1512","287","2879","324","3260","450","2694","342","2463","374","1769","285","1195","246","1997","322","6371","551","1898","269",
"0500000US17169","Schuyler County, Illinois","673","169","85","77","91","70","94","41","130","73","62","36","47","37","19","23","16","22","44","36","85","56",
"0500000US17171","Scott County, Illinois","389","70","74","33","37","22","33","20","45","22","27","14","38","29","24","14","6","6","38","21","67","32",
"0500000US17173","Shelby County, Illinois","1745","249","56","35","206","70","198","106","165","77","124","85","300","142","53","44","117","65","202","91","324","92",
"0500000US17175","Stark County, Illinois","498","64","31","20","105","35","55","35","11","8","76","29","27","27","17","19","10","12","66","28","100","38",
"0500000US17177","Stephenson County, Illinois","5938","393","376","114","634","187","771","229","618","152","565","129","626","222","605","175","353","122","889","164","501","133",
"0500000US17179","Tazewell County, Illinois","12811","604","856","209","1542","279","1927","287","1310","234","1691","312","896","236","658","176","865","206","2047","290","1019","212",
"0500000US17181","Union County, Illinois","1513","221","144","76","229","122","175","84","165","70","78","35","119","61","41","25","81","59","182","83","299","99",
"0500000US17183","Vermilion County, Illinois","9485","475","530","163","1148","192","1065","222","1308","286","944","207","605","176","520","158","611","149","1897","250","857","161",
"0500000US17185","Wabash County, Illinois","1065","168","35","35","118","70","81","61","133","80","101","63","86","51","45","43","64","42","239","98","163","74",
"0500000US17187","Warren County, Illinois","1763","200","114","50","191","91","205","79","234","121","238","111","143","85","55","30","101","49","236","105","246","92",
"0500000US17189","Washington County, Illinois","1355","154","142","52","207","68","143","58","190","74","114","60","85","52","24","22","84","61","122","41","244","70",
"0500000US17191","Wayne County, Illinois","1650","181","188","68","270","88","122","63","99","57","120","47","195","74","92","50","97","73","236","79","231","82",
"0500000US17193","White County, Illinois","1173","178","73","44","155","65","101","45","122","71","154","75","59","31","68","36","54","37","163","77","224","69",
